0,0.07464491
0,0.051418696
0,0.08035542
0,0.10143878
0,0.1275113
0,0.08287032
0,0.020535447
0,0.060785305
0,0.010954846
0,0.105786234
0,0.055889215
0,0.05963714
0,0.04411777
0,0.081659555
0,0.0435087
0,0.0164326
1,0.12972349
1,0.12668186
1,0.13173978
1,0.11650568
1,0.1520526
1,0.056991942
1,0.069395706
1,0.079369396
1,0.12740265
1,0.057490718
1,0.10687707
1,0.082539715
1,0.09300039
1,0.09161462
1,0.11191672
1,0.06256594
1,0.06251387
1,0.076369986
2,0.15300375
2,0.09619869
2,0.042646516
2,0.11886713
2,0.10956003
3,0.034916386
3,0.14499092
3,0.1294724
3,0.01654028
3,0.11766617
3,0.05258623
3,0.057270017
3,0.06488718
3,0.07081774
3,0.04341173
3,0.081081614
3,0.087081805
3,0.105602816
3,0.11390181
3,0.1392872
3,0.0535206
3,0.02148369
3,0.05130068
3,0.027943075
3,0.052258536
3,0.069550864
3,0.107067265
3,0.08834882
3,0.019351859
3,0.07179656
3,0.049789254
3,0.066814214
3,0.078664444
3,0.021338604
3,0.09134746
3,0.07322855
3,0.11449496
3,0.06898056
3,0.044859096
3,0.049156465
3,0.039602682
3,0.01004418
3,0.074948475
3,0.057887997
3,0.093446344
3,0.048650973
3,0.011901648
3,0.052874714
3,0.045219395
3,0.10779552
3,0.070430264
3,0.05954646
3,0.10371551
3,0.05149797
3,0.03761401
3,0.019908754
3,0.017187405
3,0.0958595
3,0.08530889
3,0.0470505
3,0.12354751
4,0.013311509
4,0.096144944
4,0.08443874
4,0.07856118
4,0.011288952
4,0.064512976
5,0.0712936
5,0.0888492
5,0.039432228
5,0.13837469
6,0.12256901
6,0.08570159
6,0.040524304
6,0.109745175
6,0.011135731
6,0.030617608
6,0.06669645
6,0.07731894
6,0.031736754
6,0.09395729
6,0.04779396
6,0.092162736
6,0.040280107
6,0.1379359
6,0.02750952
6,0.041145798
6,0.07656322
6,0.0067919595
6,0.004187512
6,0.103871375
6,0.09554979
6,0.13589373
6,0.007619195
6,0.028836789
6,0.005198494
7,0.09156481
7,0.005207916
7,0.098559774
7,0.080822505
7,0.0052873334
7,0.053213667
7,0.0702387
7,0.11645601
7,0.07392344
7,0.05648285
7,0.0526008
8,0.06695263
8,0.036485445
8,0.044092942
8,0.09508591
8,0.03489134
8,0.035648987
8,0.03813427
8,0.07882943
8,0.0377177
8,0.08669721
8,0.060668528
8,0.039394073
8,0.07015827
8,0.08654436
8,0.062647104
8,0.05516727
8,0.03133354
8,0.03701549
8,0.103013955
8,0.028695878
8,0.07168104
8,0.03678304
8,0.0073566115
8,0.055897124
8,0.06205518
8,0.14064166
9,0.036080506
9,0.05374207
9,0.008951526
9,0.055609006
9,0.053735293
9,0.058365207
9,0.034390386
9,0.10058109
9,0.03988324
9,0.13826573
9,0.025398578
9,0.052148104
10,0.032997154
10,0.060705185
10,0.05168055
11,0.035405364
11,0.050992582
11,0.09244691
11,0.07459835
11,0.026546594
11,0.072665066
11,0.1438177
11,0.084646344
11,0.0110264635
11,0.07010804
12,0.04392538
12,0.09202181
12,0.12055198
12,0.07359779
13,0.056594387
13,0.12083691
13,0.089911915
13,0.043635406
13,0.07266686
