0,0.5615557733941412
1,0.5585724886574879
2,-1.0
3,0.35176797565320395
4,-1.0
5,-0.8341893076335937
6,-0.4470375577606496
7,-0.041017339968322686
8,-0.8343482576062342
9,-1.0
10,-0.834177646925228
11,-0.40020468821375366
12,-0.834177646925228
13,1.7474190878188205
14,-1.0
15,-0.8058405577467276
16,0.7894987664714965
17,-0.04122205676307822
18,-0.8126790907569428
19,-0.19766760900882951
20,-0.04464010982793054
21,-1.0
22,-0.4538660752715459
23,-0.24305836030544747
24,-0.8341910662516757
25,-0.1958710094691557
26,-0.8058508067539988
27,-0.444463268543429
28,4.1287583836738815
29,-0.4034318545696496
30,-0.606838640349298
31,-0.8341777029319334
32,0.9431945898115166
33,1.4758244138737227
34,0.5991377932927953
35,-0.6054425476424472
36,-0.8058522428508659
37,0.35503731411597883
38,-0.602200998869822
39,-0.6400182046719557
40,0.5627465186534608
41,0.7874207663201347
42,0.7910803420053472
43,-1.0
44,-1.0
45,-0.24125595414982381
46,-1.0
47,0.15874472741507262
48,-0.2070383477186437
49,-0.029475551482554874
50,0.7569383644731771
51,0.5557133538311034
52,-0.4410162872745259
53,-0.6418653075729273
54,0.14424934902657638
55,-0.23723174343154518
56,-1.0
57,-0.8058522497831194
58,-0.8058507099100984
59,-0.8022520632359149
60,1.3868215914643303
61,-1.0
62,0.14672351007446993
63,-0.606838640349298
64,-0.80099808260257
65,-0.4410279673146964
66,-1.0
67,-0.04822526097424451
68,0.7494821742909461
69,0.557102695849748
70,0.08049691346550492
71,0.5519393925137241
72,-0.24306682830755455
73,-0.9159027230347951
74,-0.6400182046719557
75,-0.3976649838666556
76,-0.8058405577467275
77,0.5647951775189259
78,1.3492372402957966
79,-0.4479905093902914
80,1.1587663180192678
81,-0.6400182046719557
82,1.402250454568415
83,-0.606838640349298
84,0.9569558297805627
85,-0.2411868478484902
86,3.3420464219581856
87,-0.6400182046719557
88,-0.6400298846997325
89,0.15480152699409988
90,0.571760917310737
91,-1.0
92,-0.6016111632716071
93,0.39581609353447367
94,-0.8341942801498741
95,-0.6400297790826954
96,-0.44799051002104506
97,-0.012619057999029182
98,-0.2430469854823446
99,0.35672857003350167
100,0.197933517541227
101,-0.6411639873381244
102,1.1522814577531535
103,0.955355246322273
104,0.38483394916701874
105,0.5953390979026341
106,-0.24108414284791324
107,-0.4082411528698444
108,-1.0
109,-0.2449062728242013
110,-1.0
111,-0.6468510915839298
112,0.5390323985265972
113,-0.2411869039200093
114,0.5587780278894656
115,-0.6456882018447193
116,0.1587790245117202
117,1.1461048312418307
118,-0.2411985278886607
119,-1.0
120,1.7444156845454204
121,-0.24327206362597587
122,-0.4472271760562684
123,-0.04121599464387182
124,-1.0
125,0.2773980878672315
126,-0.834177646925228
127,-0.0046592132303762135
128,0.591751852689617
129,-0.6409871404791447
130,0.871733643521243
131,-1.0
132,0.1547919747802522
133,3.5332300955018825
134,-0.4400473514673371
135,-1.0
136,-0.0012244761747606248
137,-1.0
138,-0.8400181798154881
139,-0.19774582691053177
140,0.15877899453282884
141,-0.6400182046719557
142,1.554801000092005
143,1.5513457197856955
144,-0.32120551745162473
145,-0.04837905410620791
146,1.5833004470275185
147,-0.4410279673146964
148,-0.4469974076363492
149,1.3517287796826976
150,-0.606838640349298
151,0.1536769560129594
152,0.5482351354985788
153,-1.0
154,-0.603052684915058
155,-0.6000341276397889
156,0.39294388864906993
157,0.9917628614225209
158,0.1969354597951274
159,-0.24118702313306395
160,-0.606838640349298
161,1.1782016701138103
162,1.0622324382102262
163,-0.4022524810745053
